"","player","i","X1","rk","pos","age","tm.x","g","gs","mp_per_game","fg","fga","fgpercent","x3p","x3pa","x3ppercent","x2p","x2pa","x2ppercent","efgpercent","ft","fta","ftpercent","orb","drb","ast","stl","blk","tov","pf","ps_g","mp_total","per","tspercent","x3par","ftr","orbpercent","drbpercent","astpercent","stlpercent","blkpercent","tovpercent","usgpercent","ows","dws","ws","ws_48","obpm","dbpm","vorp","tm.y","avg_salary"
"2686","Kevin Durant",2015,17335,139,"SF",26,"OKC",27,27,33.8,8.8,17.3,0.51,2.4,5.9,0.403,6.4,11.4,0.565,0.578,5.4,6.3,0.854,0.6,6,4.1,0.9,0.9,2.7,1.5,25.4,913,27.6,0.633,0.34,0.366,1.9,18.7,22.2,1.3,2.2,12,29.1,3.8,1,4.8,0.252,6.3,-0.2,1.9,"OKC",17832627
"2687","Kevin Durant",2016,17948,126,"SF",27,"OKC",72,72,35.8,9.7,19.2,0.505,2.6,6.7,0.387,7.1,12.5,0.569,0.573,6.2,6.9,0.898,0.6,7.6,5,1,1.2,3.5,1.9,28.2,2578,28.2,0.634,0.348,0.361,2,21.8,24.2,1.3,2.5,13.5,30.6,11,3.5,14.5,0.27,7,0.9,6.4,"OKC",17832627
"2688","Kevin Durant",2017,18532,119,"PF",28,"GSW",62,62,33.4,8.9,16.5,0.537,1.9,5,0.375,7,11.5,0.608,0.594,5.4,6.2,0.875,0.6,7.6,4.8,1.1,1.6,2.2,1.9,25.1,2070,27.6,0.651,0.304,0.374,2.2,23.6,23.1,1.5,3.8,10.4,27.8,8,4,12,0.278,5.4,2.6,5.2,"GSW",27137253
"2689","Kevin Durant",2018,19155,143,"PF",29,"GSW",68,68,34.2,9.3,18,0.516,2.5,6.1,0.419,6.7,11.9,0.565,0.586,5.3,5.9,0.889,0.5,6.4,5.4,0.7,1.8,3,2,26.4,2325,26,0.64,0.338,0.331,1.6,19.5,25.5,1,4,12.9,30.4,7.5,2.9,10.4,0.215,5,0.7,4.5,"GSW",25625000
"2690","Kevin Garnett",2012,15602,160,"C",35,"BOS",60,60,31.1,6.5,13,0.503,0.1,0.2,0.333,6.5,12.8,0.505,0.505,2.7,3.2,0.857,1.1,7.1,2.9,0.9,1,1.8,2.4,15.8,1864,20.4,0.55,0.012,0.243,4.4,25.8,17.9,1.6,2.5,11.1,24.9,2.6,4.3,6.9,0.178,0.2,3.3,2.6,"BOS",17100000
"2691","Kevin Garnett",2013,16146,140,"C",36,"BOS",68,68,29.7,6.2,12.5,0.496,0,0.2,0.125,6.2,12.3,0.504,0.498,2.3,3,0.786,1.1,6.7,2.3,1.1,0.9,1.6,2.3,14.8,2022,19.2,0.535,0.019,0.236,4.5,25.8,14.4,2,2.4,10.5,24.5,1.8,3.8,5.6,0.133,-1.2,2.3,1.5,"BOS",12000000
"2692","Kevin Garnett",2014,16759,157,"C",37,"BRK",54,54,20.5,2.9,6.6,0.441,0,0.1,0,2.9,6.5,0.445,0.441,0.7,0.9,0.809,1.1,5.5,1.5,0.8,0.7,1.3,2.3,6.5,1109,13.3,0.467,0.008,0.132,6.5,32.1,12.4,2,3,15.5,18.9,-0.7,1.9,1.2,0.054,-4.7,2.8,0,"BKN",12000000
"2693","Kevin Garnett",2014,16759,157,"C",37,"BRK",54,54,20.5,2.9,6.6,0.441,0,0.1,0,2.9,6.5,0.445,0.441,0.7,0.9,0.809,1.1,5.5,1.5,0.8,0.7,1.3,2.3,6.5,1109,13.3,0.467,0.008,0.132,6.5,32.1,12.4,2,3,15.5,18.9,-0.7,1.9,1.2,0.054,-4.7,2.8,0,"NJN",12000000
"2694","Kevin Garnett",2015,17366,165,"PF",38,"BRK",42,42,20.3,3,6.5,0.455,0,0.1,0.167,3,6.4,0.461,0.456,0.8,1,0.829,1.1,5.7,1.6,1,0.3,1.1,2.3,6.8,854,14.8,0.486,0.022,0.149,6.1,31.3,13,2.5,1.2,13.3,18.1,0.2,1.4,1.6,0.089,-2.8,2.5,0.3,"MIN",12000000
"2695","Kevin Garnett",2015,17365,165,"PF",38,"TOT",47,47,20.3,3,6.5,0.467,0,0.1,0.143,3,6.4,0.475,0.469,0.8,1,0.8,1,5.6,1.6,1,0.4,1,2.3,6.9,952,15.2,0.496,0.023,0.147,5.7,31.1,13.1,2.5,1.4,12.4,17.8,0.4,1.5,1.9,0.096,-2.6,2.4,0.4,"MIN",12000000
"2696","Kevin Garnett",2015,17367,165,"PF",38,"MIN",5,5,19.6,3.6,6.2,0.581,0,0.2,0,3.6,6,0.6,0.581,0.4,0.8,0.5,0.4,4.8,1.6,1,0.8,0.2,2.6,7.6,98,19.3,0.58,0.032,0.129,2.3,28.9,14.3,2.6,3.2,3,15.2,0.2,0.1,0.3,0.161,-0.2,1.7,0.1,"MIN",12000000
"2697","Kevin Garnett",2016,17981,148,"PF",39,"MIN",38,38,14.6,1.4,3,0.47,0,0,0,1.4,3,0.474,0.47,0.4,0.6,0.667,0.4,3.6,1.6,0.7,0.3,0.4,1.8,3.2,556,12.3,0.491,0.009,0.183,3.2,27.9,16.4,2.5,1.5,11.4,11.3,0.4,0.7,1.1,0.092,-2.5,2.5,0.3,"MIN",8250000
"2698","Kevin Jones",2013,16255,235,"PF",23,"CLE",32,0,10.4,1.3,3.3,0.402,0,0,NA,1.3,3.3,0.402,0.402,0.3,0.5,0.6,1.2,1.3,0.3,0.3,0.2,0.3,0.8,3,334,11.1,0.418,0,0.14,12.6,14.5,4.8,1.4,1.2,6.6,16.2,0.1,0.2,0.2,0.032,-3.4,-1.8,-0.3,"CLE",589450
"2699","Kevin Love",2012,15747,283,"PF",23,"MIN",55,55,39,8.6,19.3,0.448,1.9,5.1,0.372,6.7,14.1,0.475,0.497,6.9,8.4,0.824,4.1,9.2,2,0.9,0.5,2.3,2.8,26,2145,25.4,0.568,0.266,0.434,11.6,26.4,10,1.1,0.9,9.2,28.8,7.6,2.3,10,0.223,5.1,-0.6,3.5,"MIN",3703175
"2700","Kevin Love",2013,16297,269,"PF",24,"MIN",18,18,34.3,5.8,16.6,0.352,1.1,5.1,0.217,4.7,11.4,0.413,0.386,5.6,7.9,0.704,3.6,10.4,2.3,0.7,0.5,2.2,1.9,18.3,618,17.9,0.458,0.309,0.477,11.5,35.9,11.8,1.1,1.1,9.8,28.9,0.1,0.9,1.1,0.084,-0.8,-0.3,0.1,"MIN",15206485
"2701","Kevin Love",2014,16900,278,"PF",25,"MIN",77,77,36.3,8.4,18.5,0.457,2.5,6.6,0.376,6,11.9,0.502,0.524,6.8,8.2,0.821,2.9,9.6,4.4,0.8,0.5,2.5,1.8,26.1,2797,26.9,0.591,0.355,0.445,8.5,29.5,21.4,1,1,10.3,28.8,10.6,3.7,14.3,0.245,7.2,1.2,7.3,"MIN",15206485
"2702","Kevin Love",2015,17515,288,"PF",26,"CLE",75,75,33.8,5.5,12.7,0.434,1.9,5.2,0.367,3.6,7.5,0.48,0.509,3.4,4.3,0.804,1.9,7.9,2.2,0.7,0.5,1.6,1.9,16.4,2532,18.8,0.562,0.412,0.337,6.5,26.3,10.7,1,1.2,10,21.7,5.8,2.9,8.7,0.165,2,-0.1,2.5,"CLE",15206485
"2703","Kevin Love",2016,18142,272,"PF",27,"CLE",77,77,31.5,5.3,12.7,0.419,2.1,5.7,0.36,3.3,7,0.467,0.499,3.4,4.1,0.822,1.9,8,2.4,0.8,0.5,1.8,2.1,16,2424,19,0.553,0.449,0.321,7,28.4,12.2,1.2,1.4,11.3,23.4,4.7,3.8,8.5,0.169,1.7,0.9,2.8,"CLE",22642350
"2704","Kevin Love",2017,18721,273,"PF",28,"CLE",60,60,31.4,6.2,14.5,0.427,2.4,6.5,0.373,3.8,8,0.471,0.51,4.3,4.9,0.871,2.5,8.6,1.9,0.9,0.4,2,2.1,19,1885,21.1,0.573,0.449,0.34,8.9,29.3,9.8,1.4,0.9,10.9,26.4,4,2.4,6.4,0.163,1.7,-0.9,1.3,"CLE",22642350
"2705","Kevin Love",2018,19359,304,"C",29,"CLE",59,59,28,5.7,12.4,0.458,2.3,5.6,0.415,3.3,6.8,0.494,0.552,4,4.5,0.88,1.7,7.5,1.7,0.7,0.4,1.5,2,17.6,1651,22.4,0.614,0.453,0.365,7,29.8,9.8,1.3,1.2,9.6,25.1,4.7,1.6,6.4,0.185,2.7,-1.5,1.4,"CLE",22642350
"2706","Kevin Martin",2012,15758,294,"SG",28,"HOU",40,40,31.6,5.6,13.4,0.413,2,5.6,0.347,3.6,7.8,0.462,0.486,4,4.5,0.894,0.3,2.3,2.8,0.7,0.1,1.8,1.8,17.1,1264,16.5,0.554,0.419,0.333,1.2,8.6,14.5,1.2,0.2,10.2,24.7,2.7,0.6,3.3,0.125,2.7,-2.5,0.7,"HOU",10600005
"2707","Kevin Martin",2013,16311,280,"SG",29,"OKC",77,0,27.7,4.5,10.1,0.45,2.1,4.8,0.426,2.5,5.3,0.472,0.551,2.8,3.2,0.89,0.4,1.9,1.4,0.9,0.1,1.3,1.8,14,2136,16,0.608,0.477,0.316,1.8,7.4,7.9,1.7,0.3,10.2,21,5,2,7,0.157,2.7,-2.3,1.3,"OKC",10600005
"2708","Kevin Martin",2014,16911,287,"SG",30,"MIN",68,68,32,6.5,15,0.43,1.7,4.4,0.387,4.8,10.7,0.448,0.486,4.5,5,0.891,0.5,2.5,1.8,1,0.1,1.6,1.8,19.1,2177,16.3,0.553,0.29,0.332,1.7,8.7,9.2,1.5,0.2,8.3,25,3.8,1.5,5.3,0.117,1.4,-2,0.8,"MIN",6938750
"2709","Kevin Martin",2015,17526,299,"SG",31,"MIN",39,36,33.4,6.8,16,0.427,1.9,4.9,0.393,4.9,11.1,0.442,0.487,4.4,4.9,0.881,0.5,3.2,2.3,0.8,0,1.9,1.9,20,1302,16.7,0.549,0.306,0.309,1.6,11.1,12.5,1.3,0.1,9.7,26.6,2,-0.1,1.9,0.069,1.8,-3.9,0,"MIN",6938750
"2710","Kevin Martin",2016,18153,281,"SG",32,"TOT",55,13,19.9,2.8,7.6,0.372,0.9,2.5,0.36,1.9,5.1,0.378,0.431,2.8,3.1,0.89,0.3,1.7,1.1,0.5,0.1,1,1.5,9.3,1095,11.5,0.52,0.325,0.411,1.5,10,8.2,1.2,0.2,9.8,22.6,0.7,0.5,1.2,0.054,-1.4,-3.1,-0.7,"SAS",317475
"2711","Kevin Martin",2016,18154,281,"SG",32,"MIN",39,12,21.4,3.2,8.6,0.377,1,2.6,0.369,2.3,5.9,0.381,0.434,3.2,3.6,0.88,0.3,1.8,1.2,0.4,0,1.1,1.7,10.6,834,11.9,0.523,0.308,0.425,1.4,9.8,8.8,1,0.1,9.4,23.5,0.7,0.1,0.8,0.045,-1.2,-4,-0.7,"SAS",317475
"2712","Kevin Martin",2016,18155,281,"SG",32,"SAS",16,1,16.3,1.9,5.3,0.353,0.7,2.1,0.333,1.2,3.3,0.365,0.418,1.8,1.9,0.933,0.3,1.6,0.8,0.6,0.1,0.8,0.9,6.2,261,10.1,0.504,0.388,0.353,1.8,10.6,6.4,1.8,0.6,11.7,19.5,0,0.4,0.4,0.082,-2.2,-0.2,0,"SAS",317475
"2713","Kevin Murphy",2013,16354,312,"SG",22,"UTA",17,0,3.1,0.4,1.6,0.25,0.1,0.3,0.2,0.4,1.4,0.261,0.268,0,0,NA,0,0.2,0.1,0.1,0,0.2,0.2,0.9,52,-4.5,0.268,0.179,0,0,9.1,6.1,1,0,9.7,27.1,-0.3,0,-0.3,-0.272,-12.4,-5.3,-0.2,"UTA",631238
"2714","Kevin Seraphin",2012,15849,383,"C",22,"WAS",57,21,20.6,3.6,6.7,0.531,0,0,0,3.6,6.7,0.533,0.531,0.8,1.2,0.671,1.8,3.1,0.6,0.3,1.3,1.2,2.3,7.9,1176,15.8,0.549,0.003,0.183,9.8,17.1,4.8,0.8,5,13.8,18.2,1.2,1.1,2.3,0.094,-1.8,0.5,0.2,"WAS",1950549
"2715","Kevin Seraphin",2013,16432,375,"C",23,"WAS",79,8,21.8,4.2,9.1,0.461,0,0,NA,4.2,9.1,0.461,0.461,0.8,1.1,0.693,1.4,3,0.7,0.3,0.7,1.6,2.7,9.1,1721,10.3,0.478,0,0.123,6.8,15.5,6.1,0.7,2.7,14.7,23.5,-2.1,2.2,0.1,0.004,-5.6,-0.1,-1.6,"WAS",1950549
"2716","Kevin Seraphin",2014,17037,388,"C",24,"WAS",53,1,10.9,2.1,4.2,0.505,0,0,NA,2.1,4.2,0.505,0.505,0.5,0.6,0.871,1,1.4,0.3,0.1,0.5,0.8,1.9,4.7,578,12.5,0.533,0,0.141,10.5,15.3,4.9,0.3,3.7,14.9,21.5,0.2,0.6,0.8,0.066,-4.1,-1.2,-0.5,"WAS",1950549
"2717","Kevin Seraphin",2015,17681,405,"C",25,"WAS",79,0,15.6,2.9,5.7,0.513,0,0,0,2.9,5.7,0.516,0.513,0.7,1,0.707,1.1,2.5,0.7,0.1,0.7,1.2,2.5,6.6,1235,12.5,0.535,0.004,0.182,8.1,17.9,8,0.4,3.8,16.8,21.5,0,1.7,1.7,0.066,-3.7,0.7,-0.3,"WAS",3898691
"2718","Kevin Seraphin",2016,18282,392,"C",26,"NYK",48,0,11,1.8,4.3,0.41,0,0,0,1.8,4.2,0.414,0.41,0.4,0.5,0.826,0.6,2,1,0.2,0.8,0.9,1.4,3.9,526,10.8,0.435,0.01,0.112,6.5,19.5,14.8,0.8,5.2,16.7,22.2,-0.8,0.7,-0.2,-0.015,-5.9,1.5,-0.3,"NYK",2814000
"2719","Kevin Seraphin",2017,18875,399,"PF",27,"IND",49,3,11.4,2.2,4,0.551,0,0,0,2.2,4,0.556,0.551,0.3,0.4,0.636,0.8,2.1,0.5,0.1,0.4,0.6,1.3,4.7,559,14.4,0.559,0.01,0.111,8.3,20,6.7,0.6,3.1,12.3,19,0.4,0.6,1,0.082,-3.1,-0.5,-0.2,"IND",1840500
"2720","Kevon Looney",2016,18139,269,"PF",19,"GSW",5,0,4.2,0.8,1.4,0.571,0.2,0.4,0.5,0.6,1,0.6,0.643,0,0,NA,0.8,1.2,0,0,0,0.2,0.4,1.8,21,18.6,0.643,0.286,0,21.8,29.1,0,0,0,12.5,16.5,0.1,0,0.1,0.192,-1.2,-8.2,0,"GSW",1182880
"2721","Kevon Looney",2017,18718,270,"C",20,"GSW",53,4,8.4,1.1,2,0.523,0,0.2,0.222,1,1.8,0.551,0.533,0.4,0.6,0.618,0.8,1.5,0.5,0.3,0.3,0.3,1.2,2.5,447,13.6,0.553,0.084,0.318,11.5,18.5,8.5,1.6,3,12.2,13.4,0.7,0.8,1.4,0.155,-1.4,1.8,0.3,"GSW",1182880
"2722","Kevon Looney",2018,19356,301,"C",21,"GSW",66,4,13.8,1.7,2.9,0.58,0,0.1,0.2,1.7,2.8,0.59,0.583,0.6,1.2,0.545,1.3,2,0.6,0.5,0.8,0.5,1.6,4,910,14.8,0.588,0.026,0.399,11,15.2,6,1.8,4.9,12,12.5,1.5,1.3,2.8,0.145,-0.9,2.1,0.7,"GSW",1182880
"2723","Keyon Dooling",2013,16109,111,"PG",32,"MEM",7,0,11.7,1.4,3,0.476,0.7,1.7,0.417,0.7,1.3,0.556,0.595,0.9,1,0.857,0,0.1,1.1,0.1,0,0.7,1.1,4.4,82,11.2,0.644,0.571,0.333,0,1.5,15.6,0.7,0,17.2,16.4,0.2,0.1,0.2,0.128,-0.1,-4.5,-0.1,"MEM",119310
"2724","Khem Birch",2018,19035,46,"C",25,"ORL",42,0,13.8,1.6,3,0.54,0,0,NA,1.6,3,0.54,0.54,1,1.5,0.689,1.7,2.6,0.8,0.4,0.5,0.5,1.3,4.2,578,16.4,0.582,0,0.484,13.2,21.1,8.5,1.3,2.9,12.1,13.2,1.2,0.6,1.8,0.15,-1.1,1.4,0.3,"ORL",1096929
"2725","Khris Middleton",2013,16330,292,"SG",21,"DET",27,0,17.6,2.3,5.2,0.44,0.5,1.7,0.311,1.8,3.6,0.5,0.489,1,1.2,0.844,0.1,1.7,1,0.6,0.1,0.4,2,6.1,475,11.4,0.532,0.319,0.227,1,11.4,9.5,1.7,0.7,6.6,15.9,0.6,0.3,0.9,0.089,-0.9,-1.5,0,"DET",725906
"2726","Khris Middleton",2014,16929,301,"SF",22,"MIL",82,64,30,4.6,10.4,0.44,1.5,3.5,0.414,3.1,6.9,0.454,0.511,1.4,1.7,0.861,0.7,3,2.1,1,0.2,1.5,3,12.1,2460,12.5,0.541,0.34,0.16,2.7,12,11.7,1.8,0.7,11.9,19.1,1.9,0.8,2.7,0.053,0.1,-1.6,0.3,"MIL",725906
"2727","Khris Middleton",2015,17547,316,"SF",23,"MIL",79,58,30.1,5.1,11,0.467,1.4,3.4,0.407,3.8,7.6,0.494,0.53,1.7,2,0.859,0.6,3.8,2.3,1.5,0.1,1.4,2.3,13.4,2378,15.6,0.563,0.308,0.18,2.3,14.3,12.7,2.6,0.4,10.8,19.9,3.2,3.5,6.7,0.135,0.9,0.5,2,"MIL",725906
"2728","Khris Middleton",2016,18178,300,"SG",24,"MIL",79,79,36.1,6.4,14.5,0.444,1.8,4.6,0.396,4.6,9.9,0.466,0.507,3.5,3.9,0.888,0.6,3.3,4.2,1.7,0.2,2.3,2.6,18.2,2852,16.8,0.56,0.316,0.273,1.8,10.2,18.9,2.3,0.6,12.3,23,4.3,1.8,6.1,0.103,2.2,-1.6,1.9,"MIL",14000000
"2729","Khris Middleton",2017,18755,301,"SF",25,"MIL",29,23,30.7,5.2,11.5,0.45,1.6,3.6,0.433,3.6,7.9,0.459,0.518,2.8,3.2,0.88,0.4,3.9,3.4,1.4,0.2,2.2,2.7,14.7,889,15,0.57,0.312,0.276,1.5,14.5,17.5,2.3,0.7,14.8,22.5,0.7,0.9,1.6,0.085,0,-0.6,0.3,"MIL",14000000
"2730","Khris Middleton",2018,19395,336,"SF",26,"MIL",82,82,36.4,7.2,15.5,0.466,1.8,5,0.359,5.5,10.5,0.517,0.524,3.9,4.4,0.884,0.5,4.7,4,1.5,0.3,2.3,3.3,20.1,2982,17.4,0.577,0.32,0.285,1.8,15,17.7,2,0.6,11.8,24.6,4.6,2.3,6.9,0.111,1.6,-1.2,1.8,"MIL",14000000
"2731","Kim English",2013,16126,124,"SG",24,"DET",41,0,9.9,1,2.7,0.375,0.3,1.2,0.28,0.7,1.5,0.452,0.438,0.5,0.7,0.724,0.2,0.7,0.6,0.4,0.1,0.5,1.1,2.9,407,7.9,0.477,0.446,0.259,2.2,8.4,9.8,2.1,0.6,13.2,16.1,0,0.2,0.2,0.021,-2.5,-1.6,-0.2,"DET",631238
"2732","Kirk Hinrich",2012,15661,211,"SG",31,"ATL",48,31,25.8,2.5,6.1,0.414,1,2.8,0.346,1.6,3.3,0.472,0.493,0.5,0.7,0.781,0.2,1.9,2.8,0.8,0.2,1.2,2.1,6.6,1237,9.2,0.511,0.461,0.108,1.1,8.5,16.3,1.6,0.7,15.8,13.9,0.4,1.4,1.8,0.069,-1.4,-0.1,0.2,"ATL",9550000
"2733","Kirk Hinrich",2013,16206,192,"PG",32,"CHI",60,60,29.4,2.7,7,0.377,1.2,3,0.39,1.5,4,0.367,0.461,1.2,1.6,0.714,0.3,2.4,5.2,1.1,0.4,1.7,3.2,7.7,1764,10.8,0.493,0.431,0.232,1,9.3,27.5,1.9,1.1,17.5,14.7,1,2.1,3.1,0.085,-1.1,-0.2,0.3,"CHI",4000000
"2734","Kirk Hinrich",2014,16824,208,"PG",33,"CHI",73,61,29,3.3,8.5,0.393,1.2,3.3,0.351,2.2,5.2,0.419,0.461,1.3,1.7,0.76,0.4,2.2,3.9,1.1,0.4,1.6,2.8,9.1,2116,10.8,0.494,0.391,0.202,1.7,8.5,22.6,2,1,15.1,17.3,0.4,3.3,3.8,0.085,-1.3,0.5,0.6,"CHI",4000000
"2735","Kirk Hinrich",2015,17429,217,"SG",34,"CHI",66,22,24.4,2.2,5.8,0.373,0.9,2.5,0.345,1.3,3.2,0.394,0.449,0.5,0.8,0.7,0.3,1.5,2.2,0.7,0.2,1.1,2.2,5.7,1610,6.8,0.468,0.441,0.131,1.4,6.6,13.8,1.5,0.6,15.3,13.3,-0.3,1.3,1,0.03,-2.3,-0.6,-0.3,"CHI",2793470
"2736","Kirk Hinrich",2016,18043,200,"PG",35,"TOT",46,7,13.7,1.1,2.8,0.38,0.5,1.3,0.387,0.5,1.5,0.373,0.473,0.3,0.3,0.938,0.2,1.3,1.6,0.3,0,0.7,1.4,3,631,7.2,0.504,0.481,0.124,1.4,10.2,16,1.2,0.2,18.1,11.6,0.1,0.5,0.6,0.044,-2.7,-1,-0.3,"ATL",2793470
"2737","Kirk Hinrich",2016,18045,200,"PG",35,"ATL",11,0,6.9,0.2,1,0.182,0.1,0.5,0.167,0.1,0.5,0.2,0.227,0,0,NA,0.1,1,1.3,0.2,0.1,0.3,0.1,0.5,76,6.2,0.227,0.545,0,1.5,15.4,23.8,1.3,1,21.4,8.2,-0.1,0.1,0,0.019,-6.6,0.9,-0.1,"ATL",2793470
"2738","Kirk Hinrich",2016,18044,200,"PG",35,"CHI",35,7,15.9,1.3,3.4,0.398,0.7,1.6,0.411,0.7,1.8,0.387,0.496,0.4,0.5,0.938,0.2,1.5,1.7,0.4,0,0.8,1.8,3.8,555,7.3,0.528,0.475,0.136,1.4,9.5,15,1.2,0.1,17.8,12,0.2,0.4,0.6,0.048,-2.2,-1.3,-0.2,"ATL",2793470
"2739","Klay Thompson",2012,15896,421,"SG",21,"GSW",66,29,24.4,4.8,10.9,0.443,1.7,4.1,0.414,3.1,6.8,0.46,0.52,1.2,1.4,0.868,0.4,2.1,2,0.7,0.3,1.6,2.3,12.5,1608,14.9,0.545,0.373,0.127,1.7,9.6,14.2,1.6,1,12,24.7,1.4,0.3,1.7,0.05,0.9,-2.8,0.1,"GSW",2435620
"2740","Klay Thompson",2013,16483,416,"SG",22,"GSW",82,82,35.8,6.2,14.7,0.422,2.6,6.4,0.401,3.6,8.3,0.437,0.509,1.6,1.9,0.841,0.4,3.3,2.2,1,0.5,1.9,2.9,16.6,2936,12.7,0.533,0.437,0.13,1.2,10,10.1,1.5,1.2,11,21.8,1.7,2.6,4.3,0.07,0.4,-0.6,1.4,"GSW",2435620
"2741","Klay Thompson",2014,17093,430,"SG",23,"GSW",81,81,35.4,6.9,15.5,0.444,2.8,6.6,0.417,4.1,8.9,0.464,0.533,1.8,2.3,0.795,0.5,2.6,2.2,0.9,0.5,1.7,2.9,18.4,2868,14.3,0.555,0.425,0.147,1.5,7.9,10.2,1.3,1,9.2,22.6,3.5,3.2,6.7,0.112,1.3,-0.6,1.9,"GSW",2435620
"2742","Klay Thompson",2015,17741,442,"SG",24,"GSW",77,77,31.9,7.8,16.9,0.463,3.1,7.1,0.439,4.7,9.8,0.481,0.555,2.9,3.3,0.879,0.4,2.9,2.9,1.1,0.8,1.9,1.6,21.7,2455,20.8,0.591,0.42,0.197,1.2,9.4,14.6,1.7,1.8,9.5,27.6,5.7,3.1,8.8,0.172,3.6,-1,2.9,"GSW",2435620
"2743","Klay Thompson",2016,18327,425,"SG",25,"GSW",80,80,33.3,8.1,17.3,0.47,3.5,8.1,0.425,4.7,9.2,0.51,0.569,2.4,2.8,0.873,0.4,3.4,2.1,0.8,0.6,1.7,1.9,22.1,2666,18.6,0.597,0.469,0.159,1.5,10.3,9.8,1.1,1.4,8.5,26.3,5.5,2.6,8,0.144,2.9,-2.2,1.8,"GSW",17244863
"2744","Klay Thompson",2017,18910,427,"SG",26,"GSW",78,78,34,8.3,17.6,0.468,3.4,8.3,0.414,4.8,9.3,0.516,0.565,2.4,2.8,0.853,0.6,3,2.1,0.8,0.5,1.6,1.8,22.3,2649,17.4,0.592,0.47,0.158,2.2,9.2,9.3,1.2,1.2,8,26.1,4.2,2.9,7.1,0.129,2.4,-2.1,1.5,"GSW",17244863
"2745","Klay Thompson",2018,19571,479,"SG",27,"GSW",73,73,34.3,7.9,16.2,0.488,3.1,7.1,0.44,4.7,9,0.526,0.585,1.1,1.3,0.837,0.4,3.4,2.5,0.8,0.5,1.8,1.6,20,2506,16.1,0.598,0.442,0.083,1.5,10.3,11.2,1.1,1.1,9.5,23.7,3.2,1.8,4.9,0.094,1.8,-2.4,0.9,"GSW",17244863
"2746","Kobe Bryant",2012,15490,68,"SG",33,"LAL",58,58,38.5,9.9,23,0.43,1.5,4.9,0.303,8.4,18.1,0.464,0.462,6.6,7.8,0.845,1.1,4.3,4.6,1.2,0.3,3.5,1.8,27.9,2232,21.9,0.527,0.215,0.338,3.5,11.8,23.7,1.6,0.6,11.7,35.7,4.2,2,6.2,0.132,3.6,-1.4,2.4,"LAL",27849149
"2747","Kobe Bryant",2013,16050,64,"SG",34,"LAL",78,78,38.6,9.5,20.4,0.463,1.7,5.2,0.324,7.8,15.2,0.51,0.504,6.7,8,0.839,0.8,4.7,6,1.4,0.3,3.7,2.2,27.3,3013,23,0.57,0.255,0.392,2.5,13.1,29.7,1.8,0.6,13.3,31.9,8.4,2.6,10.9,0.174,5.2,-0.5,5.1,"LAL",27849149
"2748","Kobe Bryant",2014,16642,69,"SG",35,"LAL",6,6,29.5,5.2,12.2,0.425,0.5,2.7,0.188,4.7,9.5,0.491,0.445,3,3.5,0.857,0.3,4,6.3,1.2,0.2,5.7,1.5,13.8,177,10.7,0.505,0.219,0.288,1.2,14.5,34.6,1.9,0.4,29.2,28.7,-0.5,0.1,-0.4,-0.097,-4.7,-1.3,-0.2,"LAL",27849149
"2749","Kobe Bryant",2015,17239,68,"SG",36,"LAL",35,35,34.5,7.6,20.4,0.373,1.5,5.3,0.293,6.1,15.1,0.401,0.411,5.6,6.9,0.813,0.7,4.9,5.6,1.3,0.2,3.7,1.9,22.3,1207,17.6,0.477,0.258,0.338,2.3,16.5,29.9,2,0.5,13.5,34.9,-0.4,0.6,0.2,0.006,1.6,-1.3,0.7,"LAL",24250000
"2750","Kobe Bryant",2016,17880,66,"SF",37,"LAL",66,66,28.2,6,16.9,0.358,2,7.1,0.285,4,9.8,0.41,0.417,3.5,4.3,0.826,0.6,3.1,2.8,0.9,0.2,2,1.7,17.6,1863,14.9,0.469,0.42,0.252,2.3,12.3,19.1,1.7,0.5,9.4,32.2,-0.9,0.5,-0.4,-0.01,0.8,-3.3,-0.2,"LAL",24250000
"2751","Kosta Koufos",2012,15732,268,"C",22,"DEN",48,24,16.5,2.4,4,0.599,0,0,NA,2.4,4,0.599,0.599,0.7,1.1,0.6,2,3.4,0.3,0.5,0.9,0.7,2,5.5,792,17.3,0.608,0,0.286,14.4,23.3,2.9,1.5,4.1,13.2,14,1.7,1,2.7,0.163,0,1,0.6,"DEN",1474948
"2752","Kosta Koufos",2013,16272,250,"C",23,"DEN",81,81,22.4,3.6,6.3,0.581,0,0,0,3.6,6.3,0.582,0.581,0.7,1.3,0.558,2.6,4.3,0.4,0.5,1.3,0.7,3,8,1817,17.2,0.585,0.002,0.205,13.3,21.2,2.6,1.2,4.4,8.7,14.5,3.9,2.5,6.5,0.171,0.4,1.1,1.6,"DEN",3000000
"2753","Kosta Koufos",2014,16876,256,"C",24,"MEM",80,22,16.9,2.8,5.7,0.495,0,0,NA,2.8,5.7,0.495,0.495,0.8,1.2,0.645,2,3.2,0.5,0.4,0.9,0.8,2.3,6.4,1349,16.5,0.514,0,0.203,14,22.7,4.7,1.3,4.4,11.8,19.4,1.3,2.2,3.5,0.124,-2.1,1.2,0.4,"MEM",3000000
