"","fix","Pos","G","GS","MP","FG","FGA","FG.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PS.G","TS.","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","average.salary"
"76","dantecunningham","PF",66,27,0.291094248081158,-0.621224294773263,-0.649744865391786,0.154231005975901,-0.6287718016071,-0.926124384351422,-0.887561730208679,-1.00703924700989,0.085902844957002,-0.145430318666243,-0.0685894005242797,-0.695119464043316,-0.0521223482362626,0.323585024059554,-1.02854556318119,-0.640230880343293,-0.778415019783947,-1.07430122423166,-0.968496196078722,-0.103276095013108,-0.363736086220138,-0.274634890005404,-0.995937570420511,-0.155695807800006,0.0535827179167087,-1.0792129930651,-1.61955889967819,-0.577084082414789,-0.288153941528664,-0.566801306245048,-0.802684362628562,-0.886855596800377,0.612596783593467,-0.362167656214658,-0.436175955750202,831942
"77","stephencurry","PG",80,80,1.25620503730672,2.38279996993708,2.12080582097907,0.617044863030772,1.82282656971445,1.72658872937311,1.24733240103972,1.48267432366218,-0.384108435307737,0.327604178566632,0.0974121185960938,3.18120931339343,3.03736779305363,-0.532601948063481,2.39466858058829,0.153837860496996,2.67507748687165,2.13762411357976,-0.163835866289978,-0.718914139993969,-0.604639358738961,-0.667605610573536,2.78380046629216,2.14371914287104,-0.725740609757954,0.344365240404663,1.98492168347697,4.73829685158938,2.41271173658008,4.40541619556641,3.37729728609946,4.34536847088831,0.211038843052126,3.79841513407606,5.14926265086257,11000000
"78","anthonydavis","PF",68,68,1.6823578533284,2.99378795597986,2.31024518414973,1.35754703431856,0.769547269442971,2.93925758136147,2.83325375568139,0.568941060351555,1.73094232588359,2.75190597688512,2.5459345256216,0.0913820270308055,1.84910235409598,5.24666011376701,0.156413178892861,0.312651608665054,2.78648047095731,1.22271204765772,0.791698275334156,0.71757463162804,1.58069747053893,1.31907969896535,-0.200203246902055,0.764070172468411,2.97604519669669,-1.76463954992092,1.76464787006194,3.96515053391605,2.50584503582521,3.80592897903595,3.13447677538497,2.02946601469824,1.75990518514016,2.78540367209223,3.55342304897321,5799503
"79","eddavis","PF",79,24,0.0780178400703182,0.0406793567730835,-0.460305502221129,2.37573751983928,1.94994648526446,-0.319789958357243,0.149386847826259,-2.09681286380237,2.20095360614833,0.978026612261835,1.46692465133918,-0.470404752307853,-0.289775436027793,1.60786548224411,-0.765221398275844,1.10672034950534,-0.202832935341348,1.28111069016338,0.928203152709032,2.07710864762744,1.40862370445405,1.73388212623171,-0.564914811848014,-0.308990137844743,1.74211659454514,-0.921037633790684,-0.838588106661236,1.40410335662313,0.0843792554518535,1.0906045276921,1.22660133405682,0.699966456515045,1.12888556428948,1.30206545990163,1.08712548241692,1040843
"80","glendavis","PF",74,0,-1.31324576517693,-0.977633953298218,-1.05230351212943,0.185085263112892,-0.6287718016071,-0.622957171354332,-0.521579879137524,-0.881296137379985,-0.501611255373921,-0.795852752361446,-0.732595477005774,-0.863655497844914,-0.289775436027793,-0.318555205032722,-1.02854556318119,-0.16378963583912,-1.00122098795528,-0.646044512523475,0.712669135801333,0.0762850014396432,0.083655705600531,0.0965041238644978,-0.785952123936474,1.07065883255788,0.183469939195819,-0.36742387633022,-0.458115156217081,-0.72204901697854,-0.381287240773793,-0.637329214072161,-0.369076307781257,-1.27283933949872,0.612596783593467,-0.687778483280888,-0.653790446916933,1227985
"81","dewaynededmon","C",59,15,-1.05003373175177,-1.02854961880178,-1.21806295490376,1.77407950566795,1.24170695577157,-0.774540777852877,-0.643573829494576,-1.72796640888799,1.14342822555266,-0.0271716943580241,0.387914777056748,-1.03219153164651,-1.00273469940238,0.751678510121072,-0.501897233370499,0.789092853169226,-1.05692247999811,0.774989121780972,0.870727414866979,2.64144352219323,1.58069747053893,2.10502114010162,-1.30538980734436,-0.922167458023687,2.06683464774292,2.1370193121814,-1.19903616497675,-0.480440792705623,-0.474420540018922,-0.531537352331491,0.0992203914538324,-1.31572642202076,0.211038843052126,-0.977210329561981,-0.798866774361421,687919
"82","matthewdellavedova","SG",67,13,-0.260397631476309,-0.926718287794653,-0.768144467373446,-1.31134620803119,-0.392691958442801,-0.926124384351422,-0.948558705387205,0.216860353387828,-0.501611255373921,-1.03237000097788,-0.898596996126148,0.540811450501732,-0.765081611610853,-0.960695434124998,-0.501897233370499,0.630279105001168,-0.852683675841057,-0.684976940860583,-1.07626320453257,-0.539353043541217,-1.31014179968694,-1.06057633114167,0.849723985518132,-1.07546178806842,-0.985515052316174,0.766166198469779,-1.27913573349131,-0.142189278723539,-0.940087036244568,-0.461009444504379,-0.455797918750718,-0.0291139463596083,-1.10836581872657,-0.723957464066025,-0.726328610639177,653331
"83","luoldeng","SF",72,72,1.36901019448893,0.80441433932656,0.723690517595475,0.339356548797849,0.442667486600097,0.817087090381842,0.820353574790042,0.200094605437174,0.438411305155556,0.445862802874851,0.470915536616934,-0.0771540067707922,0.423183827346798,-0.318555205032722,0.288075261345533,-0.640230880343293,0.855495413472462,0.638725622601095,0.324707905367474,-0.000669754182964301,-0.277699203177702,-0.165476356514257,-0.388084962177246,-0.308990137844743,-0.530909777839288,-0.604686915241848,0.102581823384834,0.969208552931879,0.0843792554518535,0.773228942470096,0.220630646811078,0.699966456515045,-0.305249937643884,0.397590940273212,0.506820172638967,9933037
"84","demarderozan","SG",60,60,1.54448488343904,1.66998065288717,2.04976605979007,-0.524562651037909,-1.2280514034857,3.31821659760783,3.0772416563955,0.795278657685379,-0.384108435307737,0.50499211502896,0.221913257936374,0.821704840171061,1.13614309072139,-0.532601948063481,1.34137192096691,0.153837860496996,1.98809241834338,-0.354051299995164,1.17965950576801,-0.744565725201504,-0.346528709611651,-0.536615370384159,0.396597495736788,0.304187182334203,-0.790684220397509,-0.683774594879056,1.88479722283377,0.437670459531462,-0.101887343038405,0.279533587680306,-0.0568785082911976,0.142434383728545,-0.76417329826256,-0.362167656214658,-0.436175955750202,9500000
"85","borisdiaw","PF",81,15,0.228424716313264,0.0406793567730835,-0.0103870146908194,0.200512391681388,0.170267667564369,-0.54716536810506,-0.643573829494576,0.309071967116423,-0.0315999751091827,0.150216242104304,0.0974121185960938,0.484632772567866,-0.765081611610853,-0.318555205032722,0.419737343798205,-0.16378963583912,-0.128564279284239,-0.0425918732982981,-0.911020458236669,-0.180230850635715,0.0492409523835562,-0.0126544096266499,0.496064286176595,-1.07546178806842,-0.465966167199733,0.739803638590709,-0.137716882158844,-0.190510923578122,0.736312350167758,0.138477772026081,-0.0915671526789817,-0.0291139463596083,0.440500523361464,0.252875017132665,0.216667517749992,7000000
"86","gorguidieng","C",73,49,0.917789565760097,-0.0102363087304817,-0.199826377861476,0.910160305832189,0.24290761930723,0.74129528713257,0.698359624432991,0.384517832894364,2.43595924628069,1.33280248518649,1.75742730979983,-0.0209753288369263,0.660836915138328,2.6780991973979,0.551399426250877,1.10672034950534,0.0571073608585346,0.872320192623742,1.45985372774802,1.56407694347672,1.01285404245884,1.27541628556889,-0.321773768550708,-0.00240147775526979,1.87200381582425,1.02979179726048,-0.798538322403957,0.824243618368129,-0.00875404379327586,0.596909172902314,0.255319291198862,0.271095631294661,1.41571266467615,1.12117055597595,1.2322018098614,1647336
"87","spencerdinwiddie","PG",34,1,-1.16283888893398,-1.02854961880178,-0.673424785788118,-2.23697392214093,-2.84429032976435,-0.54716536810506,-0.704570804673102,1.46590857571152,-1.08912535570484,-1.03237000097788,-1.10609889502661,0.596990128435598,-0.289775436027793,-0.532601948063481,-0.370235150917827,-0.481417132175235,-0.945519495912444,-2.61213214354744,-0.52305922780281,-1.10368791810701,-0.690676241781397,-0.95141779765052,2.37488143892851,0.917364502513148,-0.401022556560178,0.58162827931629,0.422980097443071,-0.963657241251456,-1.0332203354897,-1.09576061494839,-1.46176860599647,-0.886855596800377,-0.821538718339894,-1.30282115662821,-0.726328610639177,841830
"88","joeydorsey","PF",69,17,-1.28817795246977,-1.18129661531248,-1.36014247728175,1.61980821998299,1.06010707641441,-1.00191618760069,-0.58257685431605,-3.75662191091709,0.55591412522174,-0.263688942974461,-0.0270890207441863,-0.91983417577878,-0.289775436027793,-0.104508462001963,-0.896883480728516,0.630279105001168,-1.24259412014088,-0.412449942500826,2.14237811462241,2.07710864762744,1.3397941980201,1.73388212623171,-0.995937570420511,1.07065883255788,0.44324438175404,1.42523019544652,-1.53945933116363,-0.625405727269373,-0.00875404379327586,-0.461009444504379,0.255319291198862,-1.27283933949872,1.24361640444415,-0.289809694644385,-0.508714119472446,981792
"89","andredrummond","C",82,82,0.980459097527991,1.26265532885865,0.913129880766132,1.03357733438015,0.370027534857237,0.0591690578891186,1.4303233265753,-2.9183345133844,5.02102128773676,2.98842322550155,3.91544705836469,-0.751298141977182,0.423183827346798,3.10619268345942,0.288075261345533,2.53604408301786,0.818361085443908,-0.470848585006488,0.762960406413129,3.35968790800423,2.61314006704816,3.04378452812549,-1.05119689844263,-0.155695807800006,2.06683464774292,-0.868312514032545,0.603204126600829,0.824243618368129,2.59897833507034,1.58429988248189,0.931747856760658,-0.286436441491839,0.669962203670802,0.144338074777255,0.289205681472236,2664793
"90","jareddudley","SG",72,22,0.140687371838212,-0.366645967255437,-0.460305502221129,0.323929420229353,1.13274702815728,-0.698748974603605,-0.765567779851627,-0.177134723452533,-0.501611255373921,-0.38194756728268,-0.400592438765027,-0.133332684704658,0.660836915138328,-0.532601948063481,-0.501897233370499,-0.481417132175235,-0.4070717394984,0.85285397845519,-0.831991318703846,-0.565004628748753,-0.570224605521986,-0.602110490478848,-0.211255112506478,0.764070172468411,-0.725740609757954,-0.235611076934871,-1.09891170433355,0.147740590403961,0.5500457516775,0.314797541593862,0.39407386875,0.271095631294661,0.325769683206795,0.433769921058349,0.216667517749992,4250000
"91","timduncan","C",77,77,0.77991659587073,0.957161335837255,0.652650756406479,1.00272307724316,0.351867546921521,1.04446250012966,1.12533845068267,0.0240542519553111,1.37843386568503,2.27887147965224,2.08943034804058,0.540811450501732,0.185530739555268,3.32023942649018,0.551399426250877,0.312651608665054,0.836928249458185,0.619259408432541,0.762960406413129,0.922787313288327,2.02808926235959,1.71205041953348,0.374493764527942,-0.308990137844743,2.26166547966159,-0.235611076934871,0.643253910858108,1.54906829118688,2.97151153205086,2.25431500683947,1.97240718839419,0.571305208948929,2.73511732645484,2.20653997953005,2.46535059313955,10120482
"92","mikedunleavy","SF",63,63,0.817518314931467,-0.112067639737612,-0.0577468554834836,-0.185165822531004,0.951147148800123,-0.395581761606515,-0.460582903958999,0.568941060351555,-0.736616895506291,0.268474866412523,-0.0685894005242797,-0.133332684704658,-0.289775436027793,-0.318555205032722,-0.370235150917827,0.153837860496996,0.00140586881570266,0.872320192623742,-0.666748572407943,-0.89847523644672,-0.380943462828626,-0.602110490478848,-0.410188693386092,-0.768873127978951,-0.530909777839288,-0.683774594879056,-0.958737459433075,0.341027169822295,0.177512554696983,0.314797541593862,0.255319291198862,0.485531043904853,-0.0757882573345463,0.361411959488076,0.216667517749992,3254618
"93","kevindurant","SF",27,27,1.39407800719609,2.68829396295847,2.23920542296073,0.971868820106172,1.53226676274301,2.86346577811219,2.52826887978876,0.97970188514257,-0.501611255373921,1.74670767026526,1.05192085353824,1.15877690777426,0.423183827346798,0.965725253151831,1.8680202507776,-0.640230880343293,2.97215211110008,2.04029304273699,0.662377865189536,-0.847172066031648,0.651499133680611,0.0746724171662683,0.971294507166785,-0.462284467889479,0.378300771114485,-0.261973636813941,2.02497146773425,1.01753019778646,-0.474420540018922,0.561645218988757,2.75290168711934,2.93009474766104,-0.0757882573345463,2.42361386424087,0.796972827527942,17832627
"94","cleanthonyearly","SF",39,7,-0.76175388561946,-0.824886956787523,-0.555025183806457,-1.41933610801066,-1.57309117426429,-0.54716536810506,-0.58257685431605,0.107882991708579,-0.501611255373921,-0.677594128053227,-0.649594717445587,-0.63894078610945,-0.289775436027793,-0.318555205032722,-0.370235150917827,-0.640230880343293,-0.741280691755393,-1.58042279261407,-0.357816481506908,-0.359791947088466,-0.191662320135266,-0.296466596703634,-0.47649988701263,0.610775842423675,-0.0763045033624017,0.397090360162802,0.122606715513474,-1.20526546552437,-1.0332203354897,-1.27208038451618,-2.13819717155826,-1.40150058706484,-0.706807878185225,-1.66461096447958,-0.943943101805908,676198
"95","wayneellington","SG",65,36,0.391365498909788,0.193426353283779,0.392171632046826,-0.539989779606404,-0.156612115278505,-0.622957171354332,-0.704570804673102,0.636004052154169,-0.619114075440106,-0.145430318666243,-0.359092058984933,-0.24569004057239,-0.527428523819323,-0.960695434124998,-0.633559315823171,-1.11667212484747,0.112808852901367,-0.470848585006488,-1.2199525491377,-0.821520480824112,-0.449772969262575,-0.689437317271766,-0.354929365363977,-0.922167458023687,-0.985515052316174,-1.52737651100929,-0.0976670979015642,-0.287154213287289,-1.31262023322509,-0.707857121899274,-1.02816055114916,0.0566602186844685,-1.45255833919057,-0.868673387206571,-0.871404938083665,1063384
"96","montaellis","SG",80,80,1.38154410084251,2.02639031141212,2.1444857413754,-0.0308945368460471,-0.338211994635657,0.968670696880386,1.00334450032562,0.124648739659233,-0.736616895506291,-0.618464815899118,-0.691095097225681,1.15877690777426,2.7997147052621,-0.318555205032722,1.60469608587225,0.947906601337284,1.76528645017205,-0.373517514163718,-0.357816481506908,-0.975429992069327,-1.46500818916333,-1.34438851821865,0.783412791891594,1.83713048278156,-0.530909777839288,-0.34106131645115,1.78467276219058,-0.142189278723539,0.643179050922629,0.138477772026081,-0.490486563138502,0.528418126426891,-0.362615357721219,0.180517055562392,0.361743845194479,8360000
"97","jamesennis","SF",62,3,-0.711618260205146,-0.977633953298218,-0.910223989751439,-0.586271165311892,-0.392691958442801,-0.243998155107971,-0.399585928780473,0.862341649487993,-0.266605615241552,-0.618464815899118,-0.525093578105307,-0.695119464043316,-0.765081611610853,-0.318555205032722,-0.896883480728516,-0.79904462851135,-0.815549347812502,0.249401339230013,0.770144873643386,0.204542927477323,-0.157247566918291,0.00917729707157952,-0.686485333496667,-0.462284467889479,-0.141248114001957,-0.288336196693011,-0.878637890918516,-0.238832568432706,-0.660687138509181,-0.461009444504379,-0.0915671526789817,-0.157775193925724,-0.305249937643884,-0.325988675429521,-0.508714119472446,777609
"98","jeremyevans","SF",38,0,-1.96500889556302,-1.38495927732674,-1.50222199965974,1.61980821998299,1.36882687132157,-0.774540777852877,-0.826564755030153,0.761747161784071,-0.384108435307737,-1.09149931313199,-0.898596996126148,-0.976012853712645,-1.00273469940238,-0.318555205032722,-1.55519389299188,-1.7519271175197,-1.29829561218371,2.09869168524265,1.62509647404393,1.56407694347672,0.771950769940022,1.16625775207775,-0.609122274265706,0.917364502513148,1.28751132006826,-1.68555187028371,-1.17901127284811,-0.383797502996456,-1.0332203354897,-0.672593167985717,2.56211414298652,0.871514786603198,1.18625098436681,1.48296036382731,-0.291099628305715,1750000
"99","reggieevans","PF",47,7,-0.799355604680197,-1.18129661531248,-1.17070311411109,-0.370291365352952,-1.28253136729285,-0.243998155107971,-0.0336040777093182,-0.990273499059234,1.26093104561885,0.741509363645397,0.968920093978055,-0.751298141977182,-0.527428523819323,-0.74664869109424,-0.370235150917827,-0.0049758876710621,-1.05692247999811,-0.743375583366245,3.11946565793731,2.48753401094801,2.4238589243548,2.65081380755735,-0.80805585514532,-0.308990137844743,-0.725740609757954,1.84703115351164,-1.19903616497675,-0.625405727269373,-0.660687138509181,-0.707857121899274,-0.334387663393472,-0.929742679322415,0.0389425828201226,-0.760136444851161,-0.653790446916933,1695635
"100","tyrekeevans","SG",79,76,1.43167972625683,1.56814932188004,1.62352749265609,-4.02797090557153e-05,-0.301892018764225,0.74129528713257,0.942347525147094,-0.361557950909722,-0.0315999751091827,0.682380051491288,0.512415916397028,2.5632438561209,1.37379617851292,0.109538281028796,2.39466858058829,0.947906601337284,1.33824167784367,-0.392983728332272,-0.171020333520235,-0.436746702711074,-0.140040190309804,-0.274634890005404,2.1317403956312,0.610775842423675,-0.401022556560178,0.792528758348848,1.42422470387506,0.341027169822295,0.643179050922629,0.491117311161645,-0.195633085842335,0.957288951647275,0.0963080028974571,0.904096671265126,1.30473997358365,11000001
"101","danteexum","PG",82,41,-0.0598551298190486,-0.875802622291088,-0.649744865391786,-1.51189887942163,-0.828531668899968,-1.07770799084997,-1.07055265574426,-0.939976255207273,-0.854119715572475,-1.03237000097788,-1.02309813546643,0.203739382898537,-0.527428523819323,-0.532601948063481,0.156413178892861,-0.16378963583912,-0.852683675841057,-1.38576065092853,-1.41393316435463,-0.89847523644672,-1.43059343594635,-1.27889339812396,0.352390033319096,-0.615578797934215,-0.660796999118399,2.24246955169768,-1.03883702794763,-1.35023040008812,-0.474420540018922,-1.16628852277551,-1.66990047232317,-0.886855596800377,-0.706807878185225,-1.15810523348766,-1.16155759297264,4081356
"102","festusezeli","C",46,7,-1.46365264141987,-0.926718287794653,-1.14702319371476,1.54267257714051,0.969307136735839,-0.395581761606515,-0.277591978423421,-0.914827633281293,0.320908485089371,-0.559335503745008,-0.276091299424747,-1.03219153164651,-1.24038778719391,0.965725253151831,-0.765221398275844,-0.322603384007177,-0.926952331898167,1.00858369180362,2.06334897508958,2.07710864762744,0.823572899765484,1.4282382324565,-1.20592301690455,-1.3820504481579,2.97604519669669,0.687078518832569,-0.257866234930683,-0.432119147851039,-0.567553839264051,-0.531537352331491,1.13987972308736,-1.05840392688853,0.727327623748136,-0.434525617784931,-0.58125228319469,1302377
"103","kennethfaried","PF",75,71,0.642043625981364,0.753498673822995,0.463211393235823,0.925587434400685,0.24290761930723,0.817087090381842,1.00334450032562,-0.386706572835703,2.55346206634688,1.56931973380293,2.00642958848039,-0.470404752307853,0.185530739555268,0.751678510121072,0.419737343798205,1.42434784584146,0.595555117272579,0.38566483840989,0.841989545945952,1.76928962513701,1.37420895123708,1.58106017934411,-0.69753719910109,-0.155695807800006,0.31335716047493,-0.261973636813941,0.262780960413952,0.872565263222712,0.5500457516775,0.843756850297209,0.63689437946449,0.142434383728545,0.555231363516133,0.506127882628622,0.434282008916723,1545842
"104","derrickfavors","PF",74,74,1.01806081658873,1.51723365637647,1.07888932354046,1.20327574863361,0.587947390085819,1.04446250012966,1.4303233265753,-0.571129800292893,1.84844514594977,1.51019042164882,1.71592693001974,-0.301868718506255,0.185530739555268,2.6780991973979,0.419737343798205,1.42434784584146,1.22683869375801,0.580326980095431,0.63363999626851,1.23060633577876,0.995646665850357,1.16625775207775,-0.443344290199361,-0.308990137844743,1.74211659454514,-0.736499714637196,0.963652184916345,1.59738993604146,1.66764534261905,1.79588360596323,1.41738887818964,0.571305208948929,1.01415472413481,1.08499157519081,1.30473997358365,11737500
"105","raymondfelton","PG",29,3,-1.6265934240164,-1.02854961880178,-0.981263750940435,-0.632552551017378,-0.737731729221392,-0.926124384351422,-1.00955568056573,0.527026690474921,-1.08912535570484,-1.32801656174843,-1.31360079392708,-0.358047396440121,-0.765081611610853,-0.74664869109424,-0.896883480728516,-2.06955461385581,-1.05692247999811,-0.938037725051786,-0.946942794387952,-1.12933950331454,-0.948786890908706,-1.0824080378399,0.938138910353516,0.610775842423675,-0.271135335281067,0.212552441009314,0.342880528928511,-0.818692306687706,-1.21948693397996,-1.06049666103484,-0.9414389401797,-0.543758936624069,-0.706807878185225,-0.868673387206571,-0.653790446916933,3715383
"106","landryfields","SF",26,9,-1.8020681129665,-1.38495927732674,-1.47854207926341,0.632471991599267,0.115787703757224,-1.07770799084997,-1.19254660610131,0.803661531660705,-0.736616895506291,-1.44627518605665,-1.27210041414699,-0.807476819911048,-0.765081611610853,-0.960695434124998,-1.29186972808653,-2.54599585835998,-1.40969859626938,-0.023125659129744,-0.918204925466926,0.0249818310245715,-1.10365328038509,-0.689437317271766,-0.3659812309684,1.53054182269209,-1.05045866295573,0.6607159589535,-1.63958379180683,-0.72204901697854,-1.31262023322509,-1.02523270712128,-0.369076307781257,-0.415097689057954,0.0963080028974571,-0.325988675429521,-0.58125228319469,6250000
"107","evanfournier","SG",58,32,0.742314876809994,0.448004680801604,0.486891313632155,-0.108030179688526,0.370027534857237,0.134960861138391,0.210383823004785,-0.0765402357486108,-0.619114075440106,-0.500206191590899,-0.608094337665494,0.0352033490969396,-0.0521223482362626,-0.960695434124998,0.156413178892861,0.153837860496996,0.484152133186915,0.346732410072784,-0.127913530138695,-0.847172066031648,-1.06923852716812,-1.06057633114167,-0.211255112506478,-0.615578797934215,-0.985515052316174,-0.420148996088359,0.142631607642113,-0.0938676338689556,-0.846953736999439,-0.390481536677266,-0.594552496301856,0.313982713816699,-1.28046207895857,-0.543062560140341,-0.653790446916933,1639061
"108","randyfoye","SG",50,21,-0.122524661586943,-0.264814636248307,0.0369728261018448,-1.21878343662021,-0.156612115278505,-0.54716536810506,-0.643573829494576,0.677918422030803,-0.97162253563866,-0.914111376669664,-0.981597755686334,0.203739382898537,-0.0521223482362626,-0.532601948063481,-0.106910986012483,-0.0049758876710621,-0.128564279284239,-0.354051299995164,-0.982865130539236,-1.10368791810701,-1.2241049166445,-1.27889339812396,0.396597495736788,-0.00240147775526979,-0.530909777839288,-0.182885957176732,0.0625320391275543,-0.528762437560206,-1.0332203354897,-0.778385029726386,-0.837373007016346,0.528418126426891,-0.993634978571898,-0.181272752288975,-0.436175955750202,3045000
"109","jimmerfredette","PG",50,0,-1.5639238922485,-1.13038094980891,-1.07598343252576,-1.03365789379827,-1.57309117426429,-0.54716536810506,-0.765567779851627,1.8347550306259,-0.97162253563866,-1.44627518605665,-1.35510117370717,-0.470404752307853,-1.00273469940238,-0.960695434124998,-0.765221398275844,-1.59311336935164,-1.07548964401239,-0.95750393922034,-0.020146521684845,-0.872823651239184,-1.34455655290391,-1.21339827802927,0.418701226945634,-0.155695807800006,-0.855627831037064,0.555265719437221,0.122606715513474,-0.818692306687706,-1.21948693397996,-1.06049666103484,-1.25363673966976,-0.886855596800377,-1.62465459942258,-1.77314790683499,-0.871404938083665,948163
"110","joelfreeland","C",48,8,-1.22550842070188,-1.02854961880178,-1.12334327331843,0.663326248736258,-0.0658121755999286,-0.926124384351422,-1.00955568056573,0.862341649487993,0.320908485089371,-0.204559630820352,-0.0270890207441863,-0.976012853712645,-1.24038778719391,0.109538281028796,-1.02854556318119,-0.0049758876710621,-1.09405680802666,-0.120456729972514,-0.774515580861793,1.48712218785412,1.2021351851522,1.4282382324565,-1.06224876404705,-1.3820504481579,0.703018824312261,-0.156523397297662,-1.11893659646219,-0.528762437560206,-0.567553839264051,-0.566801306245048,0.498139801913353,-1.05840392688853,0.727327623748136,-0.434525617784931,-0.58125228319469,2975000
"111","channingfrye","PF",75,51,0.278560341727579,-0.519392963766133,-0.318225979843136,-0.848532350976318,0.69690731770011,-0.926124384351422,-1.00955568056573,1.24795385235303,-0.736616895506291,0.268474866412523,-0.0685894005242797,-0.414226074373987,-0.289775436027793,0.109538281028796,-0.370235150917827,0.947906601337284,-0.388504575484122,0.346732410072784,-1.44985550050592,-0.924126821654255,0.255729471685404,-0.252803183307175,-0.664381602287821,-0.462284467889479,0.0535827179167087,0.107102201493035,-0.978762351561715,-0.480440792705623,-0.101887343038405,-0.390481536677266,-0.698618429465209,-0.157775193925724,0.0389425828201226,-0.108914790718701,-0.218561464583471,8000000
"112","danilogallinari","SF",59,27,0.190822997252527,0.193426353283779,0.415851552443158,-0.709688193859856,0.0431477520143627,0.968670696880386,0.637362649254465,1.32339971813097,-0.619114075440106,0.0910869299501947,-0.151590160084466,-0.358047396440121,0.185530739555268,-0.318555205032722,-0.370235150917827,-0.481417132175235,0.558420789244024,0.677658050938201,0.446843848281837,-0.744565725201504,-0.0367959306588802,-0.383793423496552,-0.443344290199361,-0.00240147775526979,-0.336078945920622,-1.31647603197673,0.50307966595763,0.630957038949795,-0.474420540018922,0.24426963376675,0.671583023852275,1.21461144677951,-0.592077038030556,0.687022786554306,0.289205681472236,10500000
"113","langstongalloway","PG",45,41,1.21860331824599,0.498920346305169,0.842090119577136,-0.740542450996849,-0.610611813671384,-0.168206351858698,-0.277591978423421,0.594089682277535,-0.266605615241552,0.209345554258413,0.0559117388160006,0.70934748430333,1.13614309072139,-0.318555205032722,0.156413178892861,1.58316159400951,0.44701780515836,-0.7628417975348,-0.867913654855129,-0.590656213956289,-0.4153582160456,-0.558447077082388,0.462908689363327,0.457481512378939,-0.595853388478843,-0.762862274516266,0.0425071469989143,-0.480440792705623,-0.846953736999439,-0.672593167985717,-0.872061651404131,0.228208548772622,-0.592077038030556,-0.181272752288975,-0.363637792027958,540411
"114","marcgasol","C",81,81,1.31887456907462,1.51723365637647,1.26832868671111,0.725034763010241,0.0431477520143627,2.0297559423702,1.97929610318203,0.485112320598287,0.438411305155556,1.98322491888169,1.54992541089936,0.990240873972659,0.423183827346798,2.46405245436714,1.20970983851424,1.10672034950534,1.48677898995789,0.580326980095431,0.978494423320828,-0.0776245098055718,1.18492780854372,0.729623618113155,0.69499786705621,-0.308990137844743,1.54728576262648,-0.209248517055802,1.12385132194546,1.83899816031438,2.97151153205086,2.4658987303208,1.53879913354688,0.785740621559122,2.04673228552683,1.95328711403409,2.75550324802852,14375941
"115","paugasol","PF",78,78,1.46928144531756,1.92455898040499,1.64720741305243,0.725034763010241,0.115787703757224,1.65079692612384,1.55231727693235,0.5521753124009,2.08345078608214,3.52058703488854,3.2099406021031,0.372275416700135,-1.00273469940238,3.10619268345942,0.946385673608894,-0.0049758876710621,1.69101779411494,0.424597266747,0.310338970906961,1.02539365411847,2.18295565183598,1.86487236642109,0.10924899002179,-1.68863910824737,1.54728576262648,-0.604686915241848,1.1438762140741,2.0806063845873,2.69211163431547,2.53642663814792,1.62552074451635,0.528418126426891,1.24361640444415,1.22970749833136,1.73996895591711,7448760
"116","rudygay","SF",68,67,1.59462050885335,2.02639031141212,2.02608613939374,0.12337674883891,-0.0476521876642134,2.56029856511511,2.22328400389613,1.01323338104388,0.438411305155556,0.800638675799507,0.761418195077588,0.934062196038793,0.660836915138328,0.323585024059554,1.8680202507776,0.630279105001168,2.17376405848616,0.541394551758325,0.561795323965943,-0.103276095013108,-0.208869696743753,-0.143644649816027,0.617634807825249,-0.155695807800006,-0.206191724641512,-0.156523397297662,1.60444873303282,1.5007466463323,-0.195020642283534,1.02007661986499,0.498139801913353,1.4290468593897,-0.362615357721219,0.976454632835399,1.2322018098614,16460538
"117","tajgibson","PF",62,17,0.57937409421347,0.295257684290909,0.0843326668945089,0.848451791558206,0.152107679628654,0.362336270886208,0.515368698897414,-0.168751849477205,1.84844514594977,0.445862802874851,0.968920093978055,-0.526583430241719,-0.289775436027793,1.60786548224411,-0.106910986012483,1.10672034950534,0.168510344944199,0.32726619590423,0.648008930729023,1.41016743223151,-0.0540033072673675,0.576801671225548,-0.719640930309936,-0.768873127978951,1.02773687751004,-0.36742387633022,-0.277891127059322,0.485992104386045,0.5500457516775,0.561645218988757,0.758304634821735,-0.0291139463596083,0.669962203670802,0.433769921058349,0.216667517749992,8250000
"118","manuginobili","SG",70,0,0.00281440194884533,0.0406793567730835,0.131692507687173,-0.324009979647465,0.152107679628654,0.362336270886208,0.454371723718888,-0.135220353575899,-0.736616895506291,-0.263688942974461,-0.44209281854512,1.21495558570812,0.660836915138328,-0.318555205032722,1.20970983851424,0.153837860496996,0.205644672972754,0.307799981735676,0.518688520584404,-0.821520480824112,-0.363736086220138,-0.558447077082388,1.67861390584986,0.917364502513148,-0.465966167199733,1.45159275532559,0.983677077044984,-0.142189278723539,0.736312350167758,0.173741725939637,0.307352257780539,0.82862770408116,0.211038843052126,0.831738709694852,0.506820172638967,7250000
